Niche,Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Lead Score,Priority,Social Presence,Web Search Verification,Source
SA/Kenya/UAE Hotels,Akogo House. (Hostel and Backpackers),,+254 718 909559,,3.8,105,No,https://www.google.com/maps/place/Akogo+House.+%28Hostel+and+Backpackers%29/data=!4m10!3m9!1s0x1840135da63ad275:0x9d44b7e8287f99f8!5m2!4m1!1i2!8m2!3d-4.0318407!4d39.7037422!16s%2Fg%2F11g0tfp_4_!19sChIJddI6pl0TQBgR-Jl_KOi3RJ0?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,6 park retreat,,+254 722 860118,,4.3,95,Unknown,https://www.google.com/maps/place/6+park+retreat/data=!4m10!3m9!1s0x18400992dc0771bd:0x641808009d2c8a96!5m2!4m1!1i2!8m2!3d-3.9520148!4d39.7473233!16s%2Fg%2F11p5gkkh1y!19sChIJvXEH3JIJQBgRloosnQAIGGQ?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Regency INN Tudor,,+254 712 304704,,4.0,50,Unknown,https://www.google.com/maps/place/Regency+INN+Tudor/data=!4m10!3m9!1s0x184013f98930e7a5:0x9d8f07491f0f9ed7!5m2!4m1!1i2!8m2!3d-4.0356921!4d39.6625231!16s%2Fg%2F11h2d7krqp!19sChIJpecwifkTQBgR154PH0kHj50?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Noma Stays Nyali,,+254 736 189153,,4.2,90,Unknown,https://www.google.com/maps/place/Noma+Stays+Nyali/data=!4m10!3m9!1s0x184013d24d942f4f:0xff4b2d836e51769c!5m2!4m1!1i2!8m2!3d-4.0338484!4d39.7145046!16s%2Fg%2F11kq0tfmqs!19sChIJTy-UTdITQBgRnHZRboMtS_8?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,ignite beauty & luxury salon,,+234 814 547 6494,"16 Oyekan Rd, off Ogunlana Drive",4.3,24,Unknown,https://www.google.com/maps/place/ignite+beauty+%26+luxury+salon/data=!4m7!3m6!1s0x103b8de9a9817083:0x495668201caacff1!8m2!3d6.5050189!4d3.3524681!16s%2Fg%2F11h3v8snpd!19sChIJg3CBqemNOxAR8c-qHCBoVkk?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Atmosphair Salon And Spa,,+234 808 661 0855,"147B Ogunlana Drive, Alh. Masha Rd, beside GTbank",4.2,74,Unknown,https://www.google.com/maps/place/Atmosphair+Salon+And+Spa/data=!4m7!3m6!1s0x103b8c14b0bbae49:0x1479fec6c73c4d07!8m2!3d6.5017321!4d3.3514584!16s%2Fg%2F11c5szyzgx!19sChIJSa67sBSMOxARB008x8b-eRQ?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Next Barbing & Beauty Salon,,+234 803 329 4940,44 Fola Osibo Rd,4.2,94,Unknown,https://www.google.com/maps/place/Next+Barbing+%26+Beauty+Salon/data=!4m7!3m6!1s0x103bf45275e901f5:0x53999e8a50bb9ea5!8m2!3d6.4424295!4d3.4707895!16s%2Fg%2F11gd9p21bf!19sChIJ9QHpdVL0OxARpZ67UIqemVM?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,HAIRCENTRIC SALON N SPA,,+234 817 459 3245,"Plot 17, Block 142, Olowo-Eko Close, Jose Maria Escriva Estate",4.4,28,Unknown,https://www.google.com/maps/place/HAIRCENTRIC+SALON+N+SPA/data=!4m7!3m6!1s0x103bf500163366fd:0x31bb6e111e71a9c0!8m2!3d6.4262491!4d3.4797938!16s%2Fg%2F11gy1fwhsx!19sChIJ_WYzFgD1OxARwKlxHhFuuzE?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Clippherz Barbershop | Barbing Salon,,+234 802 988 9656,5 University Road Akoka,4.4,95,Unknown,https://www.google.com/maps/place/Clippherz+Barbershop+%7C+Barbing+Salon/data=!4m7!3m6!1s0x103b8dfc803f2a31:0xbd55d34cf954c153!8m2!3d6.5171668!4d3.3818061!16s%2Fg%2F11h55nv0qr!19sChIJMSo_gPyNOxARU8FU-UzTVb0?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Seasons Hair & Beauty Studio,,+234 814 000 0104,"SEASONS SALON, 4 Prince Alaba Abiodun Oniru Rd, Oniru Rd",4.3,27,Unknown,https://www.google.com/maps/place/Seasons+Hair+%26+Beauty+Studio/data=!4m7!3m6!1s0x103bf5194edc7fff:0x22489e65fb865417!8m2!3d6.4327485!4d3.4431152!16s%2Fg%2F11byyk85db!19sChIJ_3_cThn1OxARF1SG-2WeSCI?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Real Homes Kenya,,+254 795 475465,"Rattansi educational trust Koinange Street, Monrovia St",4.4,21,Unknown,https://www.google.com/maps/place/Real+Homes+Kenya/data=!4m7!3m6!1s0x182f10d7fdff7295:0x9c965f67322e0a40!8m2!3d-1.2815857!4d36.817976!16s%2Fg%2F11f15jxdrh!19sChIJlXL__dcQLxgRQAouMmdflpw?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Bamburi Parkside Estate Kenya Project,,+254 723 099457,Along Jcc Road,4.3,86,Unknown,https://www.google.com/maps/place/Bamburi+Parkside+Estate+Kenya+Project/data=!4m7!3m6!1s0x18400df541ec8973:0x4644ccff1425f339!8m2!3d-3.9952096!4d39.7145616!16s%2Fg%2F11f7671g7g!19sChIJc4nsQfUNQBgROfMlFP_MREY?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Salyanis Properties,,+254 722 513590,"Majengo Nkurumah Rd, Kaunda Ave Kader Bouy Building Mvita",4.5,2,Unknown,https://www.google.com/maps/place/Salyanis+Properties/data=!4m7!3m6!1s0x1840131f2ec57a87:0xe351ee39d9af3a03!8m2!3d-4.0633784!4d39.6746848!16s%2Fg%2F11g_nsb18!19sChIJh3rFLh8TQBgRAzqv2TnuUeM?authuser=0&hl=en&rclk=1,58,Warm,social_media,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Zeddy Real Estates,,+254 703 287361,Oginga Odinga Rd,5.0,4,Unknown,https://www.google.com/maps/place/Zeddy+Real+Estates/data=!4m7!3m6!1s0x182aa569723b82c7:0x673e55ebf93d6c42!8m2!3d-0.1050902!4d34.7558348!16s%2Fg%2F11z2x6k6jh!19sChIJx4I7cmmlKhgRQmw9-etVPmc?authuser=0&hl=en&rclk=1,58,Warm,social_media,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Vacant Houses And Plots In Kisumu,,+254 710 243450,Opposite Joventure Hotel,5.0,3,Unknown,https://www.google.com/maps/place/Vacant+Houses+And+Plots+In+Kisumu/data=!4m7!3m6!1s0x182aa3c8503fe0e9:0x226f7f45acf18a0d!8m2!3d-0.0812318!4d34.7807248!16s%2Fg%2F11tdf6fgr6!19sChIJ6eA_UMijKhgRDYrxrEV_byI?authuser=0&hl=en&rclk=1,58,Warm,social_media,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Translakes Estate,,+254 706 328086,,3.9,113,No,https://www.google.com/maps/place/Translakes+Estate/data=!4m7!3m6!1s0x182aa3eb4dc0f64b:0xb119ec0894b49e54!8m2!3d-0.0756469!4d34.7908651!16s%2Fg%2F1z44r3ffg!19sChIJS_bATeujKhgRVJ60lAjsGbE?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Coorg City Stay,,+91 90353 72475,,3.7,51,Unknown,https://www.google.com/maps/place/Coorg+City+Stay/data=!4m10!3m9!1s0x3ba5000bc1af4a41:0x236dfc17ed92c703!5m2!4m1!1i2!8m2!3d12.4265805!4d75.7326176!16s%2Fg%2F11b73n_1t3!19sChIJQUqvwQsApTsRA8eS7Rf8bSM?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Silver Dollar Resorts,,+91 97874 97435,"10/260 Annai Indra Nagar, Ooty Main Road, Coimbatore-Ooty-Gundlupet Hwy",3.9,73,Unknown,https://www.google.com/maps/place/Silver+Dollar+Resorts/data=!4m7!3m6!1s0x3ba895c12fd81361:0x9be3bcc3ba65bf!8m2!3d11.3764038!4d76.7531343!16s%2Fg%2F11c5xfy38_!19sChIJYRPYL8GVqDsRv2W6w7zjmwA?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Vincent Mabuyakhulu Conference Centre,,+27 11 833 1214,,4.0,40,No,https://www.google.com/maps/place/Vincent+Mabuyakhulu+Conference+Centre/data=!4m10!3m9!1s0x1682641fb3a4549:0xc050fd9244334862!5m2!4m1!1i2!8m2!3d-26.20151!4d28.0341!16s%2Fg%2F11b7fr80xh!19sChIJSUU6-0EmaAERYkgzRJL9UMA?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Downtown Hotel,,+27 31 337 8396,106 Anton Lembede St,3.1,104,No,https://www.google.com/maps/place/Downtown+Hotel/data=!4m7!3m6!1s0x1ef7a9b5517518b9:0xeaa04307e08b777e!8m2!3d-29.8578718!4d31.0328641!16s%2Fg%2F1pzxnsq5y!19sChIJuRh1UbWp9x4RfneL4AdDoOo?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Galaxy Guest House Pretoria,,+27 79 667 9170,,3.5,55,Unknown,https://www.google.com/maps/place/Galaxy+Guest+House+Pretoria/data=!4m10!3m9!1s0x1ebfd93df569f8db:0xffa9b1c480f2df11!5m2!4m1!1i2!8m2!3d-25.7050602!4d28.1284698!16s%2Fg%2F11kpdfypvc!19sChIJ2_hp9T3Zvx4REd_ygMSxqf8?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Athina Beach House,,+254 711 935178,,4.4,41,No,https://www.google.com/maps/place/Athina+Beach+House/data=!4m10!3m9!1s0x18401208ddef00e5:0xfce74410319deb2d!5m2!4m1!1i2!8m2!3d-4.0279039!4d39.7216004!16s%2Fg%2F11dxkw90vf!19sChIJ5QDv3QgSQBgRLeudMRBE5_w?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Home for Sale,,+254 722 857831,WMMH+5FF,5.0,1,No,https://www.google.com/maps/place/Home+for+Sale/data=!4m7!3m6!1s0x184013f8b009bb35:0x660729d1c2a79de!8m2!3d-4.0670628!4d39.6786743!16s%2Fg%2F11gjn4gxgl!19sChIJNbsJsPgTQBgR3nkqHJ1yYAY?authuser=0&hl=en&rclk=1,53,Warm,social_media,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,"Philip's House, Polyview Estate Kisumu",,+254 721 931253,VQXC+JPH,4.0,37,No,"https://www.google.com/maps/place/Philip%27s+House,+Polyview+Estate+Kisumu/data=!4m7!3m6!1s0x182aa49d199d8461:0xd4fd81b52a69ab3f!8m2!3d-0.1009438!4d34.771873!16s%2Fg%2F11f0_bm115!19sChIJYYSdGZ2kKhgRP6tpKrWB_dQ?authuser=0&hl=en&rclk=1",53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Kanyakwar Housing Project,,+254 710 278479,"WQGC+XXC, Pamba Road",4.2,30,No,https://www.google.com/maps/place/Kanyakwar+Housing+Project/data=!4m7!3m6!1s0x182aa4098c170ec5:0x9579ad5cb10c1684!8m2!3d-0.0725647!4d34.7724034!16s%2Fg%2F11bbt7lcv7!19sChIJxQ4XjAmkKhgRhBYMsVyteZU?authuser=0&hl=en&rclk=1,53,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,MF Dental Clinic,,+91 98861 33440,"27/1, Haines Rd, next to SS Function Hall",5.0,8,Unknown,https://www.google.com/maps/place/MF+Dental+Clinic/data=!4m7!3m6!1s0x3bae17ea3f9ddfa7:0xada2901c72def15d!8m2!3d12.9926543!4d77.6070484!16s%2Fg%2F11npyj89zj!19sChIJp9-dP-oXrjsRXfHechyQoq0?authuser=0&hl=en&rclk=1,48,Warm,none,no comparable tokens in name,Google Maps
Bangalore Dental Clinics,Renuka Dental Clinic,,+91 80 2525 8968,"6, 17th F Cross Road",3.8,24,No,https://www.google.com/maps/place/Renuka+Dental+Clinic/data=!4m7!3m6!1s0x3bae16bcd5e25085:0x1e027770d99d3087!8m2!3d12.9784023!4d77.6330659!16s%2Fg%2F1tf73znw!19sChIJhVDi1bwWrjsRhzCd2XB3Ah4?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Dr. Sachin's dental clinic and implant center | Dental clinic in Whitefield | Dentist in Whitefield,,+91 88614 46589,"25/2, 25/2, Immadihalli Main Rd, near cauvery bakery",5.0,8,Unknown,https://www.google.com/maps/place/Dr.+Sachin%27s+dental+clinic+and+implant+center+%7C+Dental+clinic+in+Whitefield+%7C+Dentist+in+Whitefield/data=!4m7!3m6!1s0x3bae0d4c46113dbb:0xef526d34f5e3902d!8m2!3d12.9670426!4d77.7598178!16s%2Fg%2F11pbjty8yl!19sChIJuz0RRkwNrjsRLZDj9TRtUu8?authuser=0&hl=en&rclk=1,48,Warm,none,search failed: Request timed out: ConnectTimeout('timed out') (checked 2x),Google Maps
Bangalore Dental Clinics,T32 Dental Care,,+91 98864 44266,"Dental Care, T32, Hagadur Main Rd, opp. Rama Temple",4.8,13,Unknown,https://www.google.com/maps/place/T32+Dental+Care/data=!4m7!3m6!1s0x3bae0dfb4dcb144b:0x6202012240a8123a!8m2!3d12.9684313!4d77.7563883!16s%2Fg%2F11bwk___w5!19sChIJSxTLTfsNrjsROhKoQCIBAmI?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,"Dr.Vidya Kishore, Handent dental clinic",,+91 99800 48828,"ground floor, 319/A, 17th D Main Rd, near Apollo cradle and road, opp. to Dhanalakshmi bank",4.8,16,Unknown,"https://www.google.com/maps/place/Dr.Vidya+Kishore,+Handent+dental+clinic/data=!4m7!3m6!1s0x3bae145ce691e977:0xbc89bf20f7994e61!8m2!3d12.9361566!4d77.6203717!16s%2Fg%2F11c5wm1nf_!19sChIJd-mR5lwUrjsRYU6Z9yC_ibw?authuser=0&hl=en&rclk=1",48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,White House Villa Madikeri,,+91 78927 69210,,4.9,11,Unknown,https://www.google.com/maps/place/White+House+Villa+Madikeri/data=!4m10!3m9!1s0x3ba501a994ed8371:0x3ce444194571ac1f!5m2!4m1!1i2!8m2!3d12.4279671!4d75.7206641!16s%2Fg%2F11y8kqs03h!19sChIJcYPtlKkBpTsRH6xxRRlE5Dw?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Amma Holidays inn,,+91 94817 72856,,3.6,61,No,https://www.google.com/maps/place/Amma+Holidays+inn/data=!4m10!3m9!1s0x3ba5007215ef8961:0xc6fd22630a999bab!5m2!4m1!1i2!8m2!3d12.433218!4d75.7417294!16s%2Fg%2F11b7j3xtfx!19sChIJYYnvFXIApTsRq5uZCmMi_cY?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Queen Guest House,,+27 65 638 6186,,4.5,14,Unknown,https://www.google.com/maps/place/Queen+Guest+House/data=!4m10!3m9!1s0x1e957dd4c77e41a9:0xa61054b119cf6ddd!5m2!4m1!1i2!8m2!3d-25.7612331!4d28.1096334!16s%2Fg%2F11xn42jt_9!19sChIJqUF-x9R9lR4R3W3PGbFUEKY?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Josleejim Hotel Ltd,,+254 20 2038814,,3.4,46,Unknown,https://www.google.com/maps/place/Josleejim+Hotel+Ltd/data=!4m10!3m9!1s0x184012df2aefeceb:0x81234fd3c80cc81b!5m2!4m1!1i2!8m2!3d-4.0573673!4d39.6675087!16s%2Fg%2F1tgkr0v2!19sChIJ6-zvKt8SQBgRG8gMyNNPI4E?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Pango Guest House,,+254 720 559448,,3.8,40,No,https://www.google.com/maps/place/Pango+Guest+House/data=!4m10!3m9!1s0x18406d7d6357c357:0x18ba665bae7a52fe!5m2!4m1!1i2!8m2!3d-4.0307814!4d39.6186517!16s%2Fg%2F11c58v40d4!19sChIJV8NXY31tQBgR_lJ6rltmuhg?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Black Hair Studio,,+234 703 875 5729,93 Allen Ave,4.8,15,Unknown,https://www.google.com/maps/place/Black+Hair+Studio/data=!4m7!3m6!1s0x103b9345796caefb:0x5cf59c57139f43d2!8m2!3d6.6046363!4d3.3501278!16s%2Fg%2F11h1yg4qb7!19sChIJ-65seUWTOxAR0kOfE1ec9Vw?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,"Place of Delight Healthy Hair Salon for Women, Men and Children of all Ages",,+234 811 111 2648,"43B, Bode Thomas, Eko Club Cl",4.6,11,Unknown,"https://www.google.com/maps/place/Place+of+Delight+Healthy+Hair+Salon+for+Women,+Men+and+Children+of+all+Ages/data=!4m7!3m6!1s0x103b8d4fc844ab77:0x35134eb4b5bb7fa4!8m2!3d6.4902328!4d3.3535869!16s%2Fg%2F11jh__j9ft!19sChIJd6tEyE-NOxARpH-7tbROEzU?authuser=0&hl=en&rclk=1",48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Mr Tee Salon & Spa,,+234 702 505 0084,"58 Aina Street, Ojodu",4.7,18,Unknown,https://www.google.com/maps/place/Mr+Tee+Salon+%26+Spa/data=!4m7!3m6!1s0x103b93f453c38315:0x6a029006e0617e1d!8m2!3d6.6447642!4d3.3654735!16s%2Fg%2F11s0vd563r!19sChIJFYPDU_STOxARHX5h4AaQAmo?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Realtor Abu,,+254 742 725533,Posta,5.0,9,Unknown,https://www.google.com/maps/place/Realtor+Abu/data=!4m7!3m6!1s0x184009df5ac8078b:0x6a437663a0a2bf9a!8m2!3d-3.9514978!4d39.7454327!16s%2Fg%2F11zh63gsbr!19sChIJiwfIWt8JQBgRmr-ioGN2Q2o?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Home Kwetu Accommodation; Kongoni Place,,+254 741 987666,Home Kwetu Accommodation; Kongoni Place,4.6,14,Unknown,https://www.google.com/maps/place/Home+Kwetu+Accommodation;+Kongoni+Place/data=!4m7!3m6!1s0x18401395d79b609d:0x2bcb827b6b8ddc25!8m2!3d-4.0520596!4d39.6869962!16s%2Fg%2F11qqqsm2my!19sChIJnWCb15UTQBgRJdyNa3uCyys?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Lily nyasembo's Airbnb,,+254 724 744428,"kika hotel, Aga Khan Rd",4.8,12,Unknown,https://www.google.com/maps/place/Lily+nyasembo%27s+Airbnb/data=!4m7!3m6!1s0x182aa58ac0b5c957:0x666e3b3241a0e6a0!8m2!3d-0.1128054!4d34.7628644!16s%2Fg%2F11yhtwrrsf!19sChIJV8m1wIqlKhgRoOagQTI7bmY?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,STAR COMPLEX,,+254 722 840975,Ramogi Rd,5.0,5,Unknown,https://www.google.com/maps/place/STAR+COMPLEX/data=!4m7!3m6!1s0x182aa5426fdac8f3:0x5f39c019a2d613e4!8m2!3d-0.0991664!4d34.7683923!16s%2Fg%2F11q8tjwz_v!19sChIJ88jab0KlKhgR5BPWohnAOV8?authuser=0&hl=en&rclk=1,48,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Mascot Speciality Dental Clinic,,+91 93419 51009,"182, Paramahansa Yogananda Rd",4.8,10,No,https://www.google.com/maps/place/Mascot+Speciality+Dental+Clinic/data=!4m7!3m6!1s0x3bae16a470c9744d:0xdf1ea5ddcaa36f81!8m2!3d12.976891!4d77.636815!16s%2Fg%2F1tq4pjt3!19sChIJTXTJcKQWrjsRgW-jyt2lHt8?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Dento Facial Care,,+91 80 2527 4727,"XJHR+CJ7, Chinmaya Mission Hospital Road, 100 Feet Rd",4.9,14,No,https://www.google.com/maps/place/Dento+Facial+Care/data=!4m7!3m6!1s0x3bae16a57addaba9:0x1935707b702bbf68!8m2!3d12.9785492!4d77.6415476!16s%2Fg%2F1tczyz88!19sChIJqavdeqUWrjsRaL8rcHtwNRk?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,RIYAN VALLEY RESORT,,+91 88380 57237,"Fun City, 733/31B, Coonoor Rd",4.2,14,Unknown,https://www.google.com/maps/place/RIYAN+VALLEY+RESORT/data=!4m7!3m6!1s0x3ba897eb24bc1021:0xaa0d8e45d562fd68!8m2!3d11.3982141!4d76.7208367!16s%2Fg%2F11z7cs2bsc!19sChIJIRC8JOuXqDsRaP1i1UWODao?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Gulf Restaurants,Madang,,+971 2 575 8185,,0.0,0,Unknown,,43,Warm,social_media,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Massimo's Italian Restaurant,,+971 4 432 4284,B& Park Island دبي,0.0,0,Unknown,,43,Warm,social_media,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,AJMAN UAE,,+971 58 214 3227,Al-Khor Towers,4.3,20,Unknown,https://www.google.com/maps/place/Al+Najah+Restaurant+And+Cafeteria+%28OLD+MILANO%29Ajman+UAE/data=!4m7!3m6!1s0x3e5f577246e99143:0x85c536ee7328b3c9!8m2!3d25.4066282!4d55.4353855!16s%2Fg%2F11vm4ngcgs!19sChIJQ5HpRnJXXz4RybMoc-42xYU?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Popsy's Guesthouse,,+27 84 072 5953,,4.6,10,No,https://www.google.com/maps/place/Popsy%27s+Guesthouse/data=!4m10!3m9!1s0x1e950f9aaeaf19b9:0xd4f513f8f8065e8e!5m2!4m1!1i2!8m2!3d-26.203724!4d28.0559438!16s%2Fg%2F11w3hbpgry!19sChIJuRmvrpoPlR4Rjl4G-PgT9dQ?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Bet Irene,,+27 823225801,33 Oviston Way,0.0,0,Unknown,,43,Warm,social_media,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,The Gregoire,,+27 28 312 4233,,4.5,16,No,https://www.google.com/maps/place/The+Gregoire/data=!4m10!3m9!1s0x1dce0bb1c29f50d1:0x7ecdb5ab9375f24f!5m2!4m1!1i2!8m2!3d-34.413572!4d19.248308!16s%2Fg%2F11cmy7c1hc!19sChIJ0VCfwrELzh0RT_J1k6u1zX4?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Hermanus Beach House,,+27 84 601 0001,,4.9,8,No,https://www.google.com/maps/place/Hermanus+Beach+House/data=!4m10!3m9!1s0x1dce097d5c05f6c7:0x5f67b9d14d4791c2!5m2!4m1!1i2!8m2!3d-34.4106524!4d19.28363!16s%2Fg%2F1wn7b2lq!19sChIJx_YFXH0Jzh0RwpFHTdG5Z18?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Norfolkden Beachhouse,,+27 72 620 3898,,4.4,17,Unknown,https://www.google.com/maps/place/Norfolkden+Beachhouse/data=!4m10!3m9!1s0x1dce0bd3e0818a89:0x9ec42aeef9f40668!5m2!4m1!1i2!8m2!3d-34.4073927!4d19.2757676!16s%2Fg%2F1pp2vbrpj!19sChIJiYqB4NMLzh0RaAb0-e4qxJ4?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Idime Real Estate Ltd,,+254 710 823436,"Sterling Hse building, 2nd floor Moi Ave",4.2,11,Unknown,https://www.google.com/maps/place/Idime+Real+Estate+Ltd/data=!4m7!3m6!1s0x18401321e3c85ac9:0x95a38fff1851d96!8m2!3d-4.0611713!4d39.6618369!16s%2Fg%2F12hw4x5y8!19sChIJyVrI4yETQBgRlh2F8f84Wgk?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,GraceLink Properties,,+254 727 875462,"NYALI CENTER 1ST FLR, LINKS RD NYALI",4.1,16,Unknown,https://www.google.com/maps/place/GraceLink+Properties/data=!4m7!3m6!1s0x184012f7d223f543:0x1506cc85f4b3d7d0!8m2!3d-4.048788!4d39.692547!16s%2Fg%2F11d_8c4tlq!19sChIJQ_Uj0vcSQBgR0Nez9IXMBhU?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,CARINA IDEAL HOMES MOMBASA AND NAIROBI,,+254 700 452351,,4.2,5,Unknown,https://www.google.com/maps/place/CARINA+IDEAL+HOMES+MOMBASA+AND+NAIROBI/data=!4m7!3m6!1s0x18400d41e455ea31:0x974c65208e0c54f4!8m2!3d-3.9999232!4d39.7156197!16s%2Fg%2F11lcbfmkk7!19sChIJMepV5EENQBgR9FQMjiBlTJc?authuser=0&hl=en&rclk=1,43,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Laser Dental Health Centre,,+91 98450 17219,"560071, 34-38, 1st Main Rd",4.3,6,No,https://www.google.com/maps/place/Laser+Dental+Health+Centre/data=!4m7!3m6!1s0x3bae14198058705b:0x10467e8eae379a5a!8m2!3d12.960464!4d77.6360126!16s%2Fg%2F11fz9yvk3f!19sChIJW3BYgBkUrjsRWpo3ro5-RhA?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
